Frame,Time,Object,VertexID,X,Y,Z,R,G,B
0,0.000,objbody,316,0.1492,0.0005,0.0029,150,150,150
0,0.000,objbody,317,0.1646,0.0026,-0.0035,150,150,150
0,0.000,objbody,318,0.0711,0.0214,0.0108,150,150,150
0,0.000,objbody,319,0.0577,0.0205,0.0047,150,150,150
0,0.000,objbody,320,0.0758,0.0062,0.0088,150,150,150
0,0.000,objbody,321,0.0615,0.0053,0.0013,150,150,150
0,0.000,objbody,322,0.1210,0.0227,0.0954,150,150,150
0,0.000,objbody,323,0.1061,0.0206,0.1096,150,150,150
0,0.000,objbody,324,0.1211,0.0014,0.0941,150,150,150
0,0.000,objbody,325,0.1062,0.0005,0.1085,150,150,150
0,0.000,objbody,326,0.1908,0.0283,0.0645,150,150,150
0,0.000,objbody,327,0.1786,0.0252,0.0823,150,150,150
0,0.000,objbody,328,0.1780,-0.0011,0.0803,150,150,150
0,0.000,objbody,329,0.1899,-0.0002,0.0623,150,150,150
0,0.000,objbody,330,0.0531,0.0296,0.0741,150,150,150
0,0.000,objbody,331,0.0342,0.0278,0.0826,150,150,150
0,0.000,objbody,332,0.0554,0.0086,0.0757,150,150,150
0,0.000,objbody,333,0.0362,0.0089,0.0843,150,150,150
0,0.000,objbody,334,0.1202,0.0179,0.0789,150,150,150
0,0.000,objbody,335,0.1064,0.0174,0.0796,150,150,150
0,0.000,objbody,336,0.1205,0.0019,0.0778,150,150,150
0,0.000,objbody,337,0.1064,0.0014,0.0786,150,150,150
0,0.000,objbody,338,0.1850,0.0211,0.0507,150,150,150
0,0.000,objbody,339,0.1697,0.0190,0.0558,150,150,150
0,0.000,objbody,340,0.1695,-0.0023,0.0548,150,150,150
0,0.000,objbody,341,0.1849,-0.0003,0.0496,150,150,150
0,0.000,objbody,342,0.0560,0.0236,0.0622,150,150,150
0,0.000,objbody,343,0.0416,0.0223,0.0574,150,150,150
0,0.000,objbody,344,0.0588,0.0075,0.0613,150,150,150
0,0.000,objbody,345,0.0445,0.0063,0.0565,150,150,150
0,0.000,objbody,346,0.1549,0.0343,-0.0308,150,150,150
0,0.000,objbody,347,0.1232,0.0370,-0.0101,150,150,150
0,0.000,objbody,348,0.0836,0.0350,-0.0169,150,150,150
0,0.000,objbody,349,0.1384,0.0347,-0.0202,150,150,150
0,0.000,objbody,350,0.1030,0.0365,-0.0088,150,150,150
0,0.000,objbody,351,0.0658,0.0326,-0.0270,150,150,150
0,0.000,objbody,352,0.1239,0.0042,-0.0096,150,150,150
0,0.000,objbody,353,0.0870,0.0057,-0.0140,150,150,150
0,0.000,objbody,354,0.1345,0.0040,-0.0200,150,150,150
0,0.000,objbody,355,0.1011,0.0037,-0.0081,150,150,150
0,0.000,objbody,356,0.0681,0.0044,-0.0310,150,150,150
0,0.000,objbody,357,0.1532,0.0047,-0.0363,150,150,150
0,0.000,objbody,358,0.0000,1.0194,-0.4679,150,150,150
0,0.000,objbody,359,0.0502,0.9735,-0.3071,150,150,150
0,0.000,objbody,360,0.0313,1.0014,-0.3763,150,150,150
0,0.000,objbody,361,0.0224,1.0198,-0.4229,150,150,150
0,0.000,objbody,362,0.0208,0.9640,-0.3078,150,150,150
0,0.000,objbody,363,0.0165,0.9968,-0.3761,150,150,150
0,0.000,objbody,364,0.0545,1.0235,-0.4248,150,150,150
0,0.000,objbody,365,0.0343,1.0375,-0.4208,150,150,150
0,0.000,objbody,366,0.0280,1.5954,0.5339,150,150,150
0,0.000,objbody,367,0.0346,1.5919,0.5064,150,150,150
0,0.000,objbody,368,0.0280,1.5897,0.4781,150,150,150
0,0.000,objbody,369,0.0394,1.6120,0.5018,150,150,150
0,0.000,objbody,370,0.0288,1.6227,0.5563,150,150,150
0,0.000,objbody,371,0.0487,1.6666,0.5282,150,150,150
0,0.000,objbody,372,0.0399,1.7028,0.4998,150,150,150
0,0.000,objbody,373,0.0236,1.6379,0.5809,150,150,150
0,0.000,objbody,374,0.0538,1.6645,0.5841,150,150,150
0,0.000,objbody,375,0.0380,1.7169,0.5830,150,150,150
0,0.000,objbody,376,0.0195,1.6342,0.6215,150,150,150
0,0.000,objbody,377,0.0294,1.6816,0.6326,150,150,150
0,0.000,objbody,378,0.0266,1.6143,0.5426,150,150,150
0,0.000,objbody,379,0.0432,1.6442,0.5086,150,150,150
0,0.000,objbody,380,0.0367,1.6673,0.4752,150,150,150
0,0.000,objbody,381,0.0264,1.6284,0.5692,150,150,150
0,0.000,objbody,382,0.0437,1.6762,0.5546,150,150,150
0,0.000,objbody,383,0.0424,1.7183,0.5416,150,150,150
0,0.000,objbody,384,0.0203,1.6368,0.6040,150,150,150
0,0.000,objbody,385,0.0282,1.7016,0.6142,150,150,150
0,0.000,objbody,386,0.0099,1.6495,0.8260,150,150,150
0,0.000,objbody,387,0.0088,1.6534,0.8432,150,150,150
0,0.000,objbody,388,0.0149,1.6701,0.7418,150,150,150
0,0.000,objbody,389,0.0039,1.6037,0.8172,150,150,150
0,0.000,objbody,390,0.0124,1.6180,0.7269,150,150,150
0,0.000,objbody,391,0.0115,1.6619,0.7955,150,150,150
0,0.000,objbody,392,0.0201,1.6766,0.6841,150,150,150
0,0.000,objbody,393,0.0079,1.6099,0.7710,150,150,150
0,0.000,objbody,394,0.0160,1.6270,0.6734,150,150,150
0,0.000,objbody,395,0.0321,1.6184,0.4679,150,150,150
0,0.000,objbody,396,0.0211,1.7119,0.4932,150,150,150
0,0.000,objbody,397,0.0201,1.7276,0.5841,150,150,150
0,0.000,objbody,398,0.0129,1.6899,0.6325,150,150,150
0,0.000,objbody,399,0.0195,1.6731,0.4660,150,150,150
0,0.000,objbody,400,0.0222,1.7292,0.5383,150,150,150
0,0.000,objbody,401,0.0150,1.7097,0.6164,150,150,150
0,0.000,objbody,402,0.0057,1.6584,0.8512,150,150,150
0,0.000,objbody,403,0.0076,1.6761,0.7428,150,150,150
0,0.000,objbody,404,0.0066,1.6673,0.7966,150,150,150
0,0.000,objbody,405,0.0096,1.6847,0.6853,150,150,150
0,0.000,objbody,406,0.0166,1.6454,0.4593,150,150,150
0,0.000,objbody,407,0.0401,1.6704,0.6055,150,150,150
0,0.000,objbody,408,0.0535,1.6580,0.5602,150,150,150
0,0.000,objbody,409,0.0434,1.6748,0.5813,150,150,150
0,0.000,objbody,410,0.0348,1.6772,0.6034,150,150,150
0,0.000,objbody,411,0.0214,1.6852,0.6252,150,150,150
